,favorites,created_at,retweets,text
5276,6,2015-10-09 05:50:00,5,WATCH: Three female developers explain kicked professional lives SAPhttp://
5277,13,2015-10-09 05:50:00,19,Millennials & Gen Z change jobs every 12-24 mths. How handling #FutureofWork?
5278,9,2015-10-09 05:50:00,9,How To Hire Your Dream Team Using Workforce Science #
5279,7,2015-10-09 03:03:20,9,4 simple steps start journey digital transformation #S4HANA …
5280,5,2015-10-09 03:03:20,3,Goodwill improves San Joaquin Valley community distributing goods wisely. heret:
5281,11,2015-10-09 00:16:40,9,Our premier education event right around corner! Will #SAPtd Las Vegas?
5282,6,2015-10-09 00:16:40,0,"In The Spin: design guru Jason Mayden visits SAP, _DSAG highlights, farm-tastic app"
5283,5,2015-10-09 00:16:40,7,"Design innovation happens intersection technology, & human values. UXSamYen"
5284,2,2015-10-08 21:30:00,1,There many ways cloud commit #susty. Here's ariba
5285,6,2015-10-08 21:30:00,7,"If strategy doesn't address collision mobile, e-commerce brick-and-mortar, can't win:"
5286,1,2015-10-08 21:30:00,3,Could digital currency relevant business? how. #DigitalFutures
5287,3,2015-10-08 21:30:00,8,"Worried slowing down, continue innovate? Activate help."
5288,2,2015-10-08 18:43:20,3,Following usual path career helped Janet Peterson land current role -
5289,1,2015-10-08 18:43:20,5,How far APJ businesses go meet needs #DigitalEconomy?
5290,13,2015-10-08 18:43:20,18,Less 1% data businesses analyzed & turned benefits #DigitalEconomy
5291,5,2015-10-08 13:10:00,5,How salvage annual review? steventhunt quoted Fast Company:
5292,15,2015-10-08 07:36:40,15,Wins Prestigious RedDot Award: Design Concept Fiori.
5293,11,2015-10-08 04:50:00,7,Board Member CFO Luka Mucic speak WorldHealthSmt Berlin next week #WHS2015
5294,2,2015-10-08 04:50:00,0,"Great interview SuccessFactors President, mikeettling transforming HR landscape HANA!"
5295,5,2015-10-08 02:03:20,5,#Bitcoin could tranform world next decade. why. #Digitalfutures
5296,31,2015-10-08 02:03:20,18,SAPUI5 Beginners: What & work?
5297,4,2015-10-07 23:16:40,7,Fiori UX centered tasks & activities matter end user. Gartner report
5298,2,2015-10-07 23:16:40,6,Moving biz Digital Economy? Get trends disruptors mobile #Digitalist
5299,5,2015-10-07 23:16:40,10,4 pearls B2B wisdom industry influencers:
5300,4,2015-10-07 20:30:00,5,Culture eats strategy breakfast - How's culture looking #FutureofWork?
5301,2,2015-10-07 20:30:00,10,Are letting intelligent networks give insight #DigitalEconomy?
5302,5,2015-10-07 17:43:20,6,How networks allowing achieve uber benefits #DigitalEconomy?
5303,4,2015-10-07 14:56:40,4,70% call centre employees disengaged & won't go beyond call duty #FutureofWork
5304,3,2015-10-07 09:23:20,6,The consumers interact inside brick & mortar stores shifting -
5305,20,2015-10-07 06:36:40,29,Has achieved true #DigitalTransformation gain 360-degree view data?
5306,2,2015-10-07 06:36:40,2,"There ""old-economy"" problem followed us on-demand economy -"
5307,4,2015-10-07 03:50:00,6,Sales marketing alignment starts leadership—are ready?
5308,11,2015-10-07 03:50:00,10,Bringing design culture helped reimagine user Fiori #UXhttp://
5309,7,2015-10-07 01:03:20,11,".@RCardenutoSAP explains #SAPAnywhere, cloud solution retailers & customers"
5310,5,2015-10-07 01:03:20,5,Companies high levels engagement 22% greater shareholder returns #FutureofWork
5311,5,2015-10-06 22:16:40,10,Everyone (& around!) org become student AND teacher. SuccessFactors Learning:
5312,6,2015-10-06 22:16:40,5,"We've deployed cloud-based FieldglassInc #VMS manage 20,000+ external workforce: TechTarget"
5313,7,2015-10-06 22:16:40,4,Refugee services+ food distrib improved w/mobile software. Digital #improvinglives
5314,2,2015-10-06 19:30:00,9,Your #IoT strategy must terms years decades. Use 6 Elements #Digitalist
5315,1,2015-10-06 19:30:00,1,jdc5135 So glad hear you've Crystal Reports!
5316,6,2015-10-06 19:30:00,13,Do networks stimulate community interaction #DigitalEconomy?
5317,33,2015-10-06 13:56:40,57,Did 90% data created last two years? #DigitalEconomy
5318,7,2015-10-06 02:50:00,17,What 6 habits mind crucial future generation employees? #FutureofWork
5319,6,2015-10-06 02:50:00,13,Dell leveraging HANA #RunSimple
5320,4,2015-10-06 02:50:00,8,What crucial characteristics workforce prepare #FutureofWork?
5321,4,2015-10-06 00:03:20,9,Your biz ready everything connected? 6 factors #IoT strategy. #Digitalist
5322,3,2015-10-06 00:03:20,3,"Like big shifts, rocking boat:"
5323,11,2015-10-05 21:16:40,18,"“In next 3 years, HR definitely cloud,” mikeettling. HROToday:"
5324,18,2015-10-05 21:16:40,21,Did engaged employees 87% less likely leave companies? #FutureofWork
5325,3,2015-10-05 21:16:40,6,Make technologies advancing expotentially. What they? #digitalfutures
5326,7,2015-10-05 18:30:00,18,CEO BillRMcDermott blogs A New Generation Innovators Africa #
5327,24,2015-10-04 00:50:00,41,"By 2020, data reinvent, digitalize, eliminate 80% biz processes+products. #Digitalist"
5328,6,2015-10-03 22:03:20,6,How get simpler footprint reduce hardware costs? Simple. The answer #SAPHANA. Read:
5329,35,2015-10-03 16:30:00,44,"Our commitment open, standards-based PaaS: Update OpenStack & cloudfoundry integration"
5330,5,2015-10-03 02:36:40,5,Will grandparents saavy you? Chances high:
5331,9,2015-10-03 02:36:40,16,4 places office never mobile phone:
5332,5,2015-10-02 23:50:00,9,4.8% Fortune 500 CEOs women. Do women lead differently? #
5333,10,2015-10-02 23:50:00,22,99 Mind-Blowing Ways The Digital Economy Is Changing The Future Of Business:
5334,11,2015-10-02 23:50:00,12,"By 2030, sensor grow 700K%, solving human needs. More #Digitalist facts"
5335,10,2015-10-02 21:03:20,14,look inside #SAPHANA platform blog post:
5336,6,2015-10-02 21:03:20,4,"Drones, 3D Printing, digital classrooms. Possible ways refugees #improvinglives"
5337,6,2015-10-02 18:16:40,8,Focused winning talent war? 6 tips ensure Total Rewards program track:
5338,6,2015-10-02 04:23:20,9,Traits skills tech-savvy CFO 2020http://
5339,5,2015-10-02 04:23:20,4,Data-driven intelligence integrated formerly transaction-only processes. how.
5340,11,2015-10-02 01:36:40,14,How engage customers social media? #Mohawk knows. here:
5341,10,2015-10-02 01:36:40,10,44% finance executives feel pressure reduce #GRC costs. More here:
5342,6,2015-10-02 01:36:40,3,IT showcase ways connecting today’s highly digitized vehicles #IAA
5343,10,2015-10-01 22:50:00,7,Marketers must stop thinking behaving silos:
5344,16,2015-10-01 22:50:00,13,"1st successfactors, Ariba. Now we’ve deployed FieldglassInc #VMS manage external workforce TechTarget"
5345,3,2015-10-01 22:50:00,3,"Choosing HCM cloud vendor? Advice Ron Hanscome ""Firing Line BillKutik"""
5346,13,2015-10-01 20:03:20,10,Six key elements #IoT strategy. them. #Digitalist
5347,11,2015-10-01 20:03:20,14,3D printing market quadruple $12 Bill 2025. More Maker Movement. #Digitalfutures
5348,7,2015-10-01 17:16:40,6,Show customers’ values. #EndSlavery #supplychain w/ Ariba + madeinafreewrld:
5349,7,2015-10-01 03:23:20,7,Brand integrity starts higher purpose. Ariba helping businesses #EndSlavery global #supplychain:
5350,7,2015-10-01 03:23:20,6,The City Boston reduced crime 55% targeted areas using #SAPHANA. PDF Map:
5351,6,2015-10-01 03:23:20,9,B2B Disruption coming fast: ready?
5352,5,2015-10-01 00:36:40,9,More data #runsimple improve customer relationships
5353,5,2015-10-01 00:36:40,12,Crowdfunding market expected grow $93B 2025. #DigitalFutures
5354,1,2015-09-30 21:50:00,4,"Simplifying isn't always simple! Start leadership dev, succession planning, & mentoring:"
5355,2,2015-09-30 21:50:00,3,A digital classroom teach +1 Mill refugee children? More solutions. #improvinglives
5356,5,2015-09-30 21:50:00,13,60% children's jobs don't exist yet. How prepare #FutureofWork?
5357,16,2015-09-30 19:03:20,21,63% world's CEOs keen simplify operations #DigitalEconomy
5358,0,2015-09-30 19:03:20,0,"Følg på og hold dig opdateret om løsninger, events og diskussioner #RunSimple"
5359,0,2015-09-30 19:03:20,0,Finlandin Twitter-tili SAPFinland avattu. Tervetuloa seuraamaan paikallisia ajankohtaisia uutisia ja asioita! #RunSimple
5360,14,2015-09-30 19:03:20,14,Questions cloudfoundry & OpenStack's roles HANA Cloud Platform? Join us #SAPtd:
5361,9,2015-09-30 16:16:40,16,"If average age 41, Millennials cope leaders? #SAPRadio #FutureofWork"
5362,11,2015-09-30 13:30:00,14,Why network revolution different anything else we've seen? #DigitalEconomy
5363,4,2015-09-30 13:30:00,6,Every Wilberforce using #bigdata + technology. Our JamesMarland explains: UK #ModernSlavery Act
5364,3,2015-09-30 05:10:00,5,81% #GRC professionals believe inadequately protected risk. more:
5365,4,2015-09-30 05:10:00,4,simple recipe #cloud solutions helps ARYZTA bread
5366,0,2015-09-30 02:23:20,4,How achtzehn99 using change results pitch? With HANA.
5367,7,2015-09-30 02:23:20,9,Activate here! Get inside scoop experts three-part framework.
5368,10,2015-09-29 23:36:40,21,"Congratulations Fiori team winning ""the Oscars"" design industry, reddot Award! -"
5369,20,2015-09-29 23:36:40,10,Finding simple requires commitment. How begin #runsimple? Start here.
5370,6,2015-09-29 20:50:00,2,6 ways HR departments simplify orgs- pamseplow breaks RecruiterDotCom!
5371,5,2015-09-29 20:50:00,2,69% US adults say major source stress. Engage employees. #Digitalist
5372,10,2015-09-29 18:03:20,12,How latest hi-tech revolutionize productivity #FutureofWork? #SAPRadio
5373,2,2015-09-29 15:16:40,1,UK #ModernSlavery Act becomes law Oct. 1. Is ready? Ariba + NGO madeinafreewrld help: #EndSlavery
5374,0,2015-09-29 15:16:40,0,O sapportugal está volta! Siga-nos em #RunSimple
5375,8,2015-09-29 12:30:00,16,How's nature expectations changing result #DigitalEconomy?
5376,10,2015-09-29 06:56:40,4,EstelleDarlings & natashabdnfield rocking stage #
5377,5,2015-09-29 06:56:40,1,.@natashabdnfield stage #RockInAFreeWorld We're excited she's here!
5378,6,2015-09-29 06:56:40,2,"The opportunity #endslavery right here, right now. aatzberger"
5379,2,2015-09-29 06:56:40,0,GivingKeys & ONECampaign supporters
5380,8,2015-09-29 06:56:40,4,.@aatzberger joins justindillon stage kick #
5381,5,2015-09-29 06:56:40,1,Stayed tuned #RockInAFreeWorld updates tonight! #endslavery
5382,7,2015-09-29 04:10:00,7,How in-memory computing lead measurable cost savings? The answer HANA! Forresterhttp://
5383,2,2015-09-29 01:23:20,0,stevejennings1 ariba We're really excited event tonight! Thanks encouragement! justindillon madeinafreewrld
5384,8,2015-09-28 22:36:40,6,"Have heard ""Fast IT""? Here 10 things -"
5385,43,2015-09-28 19:50:00,26,Digital transformation changing customer #runsimple -
5386,6,2015-09-28 19:50:00,6,Commercial #drone market rise frm $15.22M 2014 $1.27B 2020. #digitalfutures
5387,5,2015-09-28 19:50:00,10,How desire #RunSimple fuelling revolution? #FutureofWork
5388,2,2015-09-28 17:03:20,8,Vote #SNA2015 & customers innovating #SAPHANA!
5389,2,2015-09-28 17:03:20,12,"How #DigitalEconomy redefining people, data processes connect interact?"
5390,5,2015-09-28 14:16:40,9,3 4 Millennials feel relate differently non-Millennials. #SAPRadio #FutureofWork
5391,0,2015-09-28 14:16:40,0,Para mais notícias relacionadas com Portugal siga-nos em #RunSimple
5392,16,2015-09-28 00:23:20,21,Living Buenos Aires HANA #
5393,9,2015-09-27 21:36:40,5,#SAPHANA platform ideal innovating next-gen applications. you.
5394,9,2015-09-27 02:10:00,6,This startup going simplify apartment search -
5395,10,2015-09-26 20:36:40,12,The flexible class applications responds changing conditions. more:
5396,4,2015-09-26 20:36:40,10,46% Millennials think right leadership skills #FutureofWork #SAPRadio
5397,2,2015-09-26 09:30:00,1,"Banana Boat, Playtex, Schick...The behind favorite brands transforms HR:"
5398,8,2015-09-26 06:43:20,11,Enjoy Sprinklr topic wheel around Launch event last week! For replay: #
5399,9,2015-09-26 03:56:40,11,Do takes start company? Test 5 qualities:
5400,13,2015-09-26 03:56:40,10,Competitive focused winning war talent. Focus Total Rewards!
5401,4,2015-09-26 01:10:00,11,"Commercial robot grow 2,000% 2015 2030. A $190 Bill market. #Digitalist facts"
5402,14,2015-09-26 01:10:00,17,Sensors 1B times better before. 100 trillion could used worldwide 2030: Details:
5403,3,2015-09-26 01:10:00,5,"Explore power #SAPHANA product, need, industry PDF map cases:"
5404,1,2015-09-25 22:23:20,0,MetalAngelaS We happy hear this. Have weekend! -SAP Social Media Team
5405,2,2015-09-25 22:23:20,2,"Join us vote finalists innovating #SAPHANA #SNA15, Sept 21- Oct 2."
5406,8,2015-09-25 22:23:20,7,20% biz cite lack budget fight #fraud [Infog] #supplychain
5407,8,2015-09-25 19:36:40,9,"When #smartcity Buenos Aires fights Mother Nature, uses weather data analyzed #SAPHANA"
5408,11,2015-09-25 19:36:40,11,$3.7 trillion lost fraud. The 3 crucial steps uncover & prevent fraud:
5409,2,2015-09-25 19:36:40,1,70% US workers unengaged want hurt companies. Engage people. #Digitalist
5410,1,2015-09-25 19:36:40,9,Did access change competitive landscape #DigitalEconomy?
5411,9,2015-09-25 16:50:00,10,How embracing disruption transformation key getting ahead #DigitalEconomy?
5412,7,2015-09-25 14:03:20,12,What internet things internet? - #IoT
5413,8,2015-09-25 05:43:20,8,Is Experiencing The Great Outdoors The Key To Simplifying?
5414,4,2015-09-25 05:43:20,6,5 strategies combat ad blocking
5415,8,2015-09-25 05:43:20,11,"Wearable technology, could lead era digital banking? -"
5416,4,2015-09-25 02:56:40,6,"Heard SAP’s newest line-up #MOOCs? Think: digital transformation, cyber-security, more."
5417,2,2015-09-25 02:56:40,4,This solar-powered tequila distillery pretty cool story #SME
5418,1,2015-09-25 02:56:40,5,"Simplifying isn't always simple! Start leadership dev, succession planning, & mentoring:"
5419,9,2015-09-25 00:10:00,16,New HR keeping workers fully engaged #FutureofWork. how:
5420,4,2015-09-25 00:10:00,2,.@ariba helping create value customers - LeukertB
5421,5,2015-09-25 00:10:00,10,city Boston making millions records accessible immediately using HANA.
5422,5,2015-09-24 21:23:20,7,79% rate #employee retention engagement urgent biz issue. Do you? #Digitalist
5423,0,2015-09-24 21:23:20,0,bevlei_18 Congratulations fantastic news!
5424,2,2015-09-24 21:23:20,5,Executives Customers discuss IT value #S4HANA. replay
5425,3,2015-09-24 21:23:20,2,Don't miss cutting edge Smartwatch demo powered #API Management I Love APIs POD. More:
5426,1,2015-09-24 18:36:40,4,"In The Spin: nstevenlucas replies Oracle, SolheimCup2015 & software helps fight AIDS"
5427,0,2015-09-24 18:36:40,3,Para mais notícias relacionadas com Portugal siga-nos em #RunSimple
5428,0,2015-09-24 15:50:00,0,"Hvis du ønsker flere nyheter og oppdatering fra SAP, følg oss lokalt på #RunSimple"
5429,7,2015-09-24 15:50:00,7,Approximately 1 quarter US workforce contingent 2019. #DigitalEconomy
5430,10,2015-09-24 04:43:20,13,4 Reasons Why #CRM A Must-Have For Every Business:
5431,11,2015-09-24 04:43:20,11,CIO CFO La Trobe University select #S4HANA run simple #cloud.
5432,9,2015-09-24 04:43:20,12,35% Africa's youth lack training. How accessible? #DigitalEconomy
5433,3,2015-09-24 01:56:40,0,Add dose caring #Employee Health Management Programs
5434,5,2015-09-24 01:56:40,8,"How get analytics, without additional license costs? Simple. The answer #SAPHANA. Read:"
5435,4,2015-09-24 01:56:40,15,$3.7 Trill lost per fraud. 3 steps uncover + prevent #fraud [infog] #supplychain
5436,5,2015-09-23 23:10:00,2,5 Reasons Why Your Needs #PerformanceManagement:
5437,3,2015-09-23 23:10:00,2,Employee disengagement costs $500B/year US economy. What remedy?
5438,57,2015-09-23 23:10:00,33,A digital transformation requires customer #runsimple
5439,4,2015-09-23 23:10:00,4,"Cargo drones could turbocharge eco dev Africa, 16% roads paved #digitalfutures"
5440,3,2015-09-23 20:23:20,6,In 10 years 40% S&P 500 might exist. What makes different? #DigitalEconomy
5441,0,2015-09-23 20:23:20,2,Congrats #SNA2015 finalists innovating #SAPHANA! Join us & cast votes Sept 21- Oct 2.
5442,4,2015-09-23 20:23:20,4,.@Yankees knocking park front-office software #BeyondCRM
5443,0,2015-09-23 17:36:40,4,5 ways push employees towards greatness #futureofwork - them?
5444,0,2015-09-23 17:36:40,0,O sapportugal está volta! Siga-nos em #RunSimple
5445,3,2015-09-23 12:03:20,5,Discover aatzberger cloud-based Ariba helping India-based suppliers globalize businesses: #ERP
5446,3,2015-09-23 12:03:20,3,Sneak peak Gateway API Management team offering #SAPtd
5447,5,2015-09-23 06:30:00,2,We VUCA world. What ask? SAP's CMO maggiecj explain & tell thrive -
5448,6,2015-09-23 03:43:20,8,How CIO become agent transformation? CIO research results #runsimple –
5449,7,2015-09-23 03:43:20,10,You’ve heard it. You’ve read it. Now meet Activate experts #SAPtd!
5450,4,2015-09-23 03:43:20,9,Everyone wants simplify life. Here 10 things start -
5451,0,2015-09-23 00:56:40,2,Discover #SAPHANA platform helps leverage multi-core processing capabilities Run Simple.
5452,0,2015-09-23 00:56:40,3,"Choosing #HCM #cloud vendor? Advice ronhanscome ""Firing Line w BillKutik"""
5453,1,2015-09-23 00:56:40,7,How CDOs enterprises get #DigitalMindset? #SAPDigitalChat 9.24
5454,2,2015-09-22 22:10:00,5,"By 2030, 2 bil jobs disappear result advances. #Digitalist facts"
5455,4,2015-09-22 22:10:00,3,.@Causemoinc looking simplify charitable giving -
5456,37,2015-09-22 22:10:00,17,.@McKesson ability real decisions thanks #SAPHANA
5457,2,2015-09-22 19:23:20,12,Self-driving cars save $1.3 Trillion US. #DigitalFutures
5458,3,2015-09-22 19:23:20,3,.@Qualcomm could simplify drone building lead drone revolution -
5459,3,2015-09-22 16:36:40,6,Are wrong measure productivity? Is art science? #futureofwork
5460,0,2015-09-22 13:50:00,0,"Følg på og hold dig opdateret om løsninger, events og diskussioner #RunSimple"
5461,0,2015-09-22 13:50:00,0,Finlandin Twitter-tili SAPFinland avattu. Tervetuloa seuraamaan paikallisia ajankohtaisia uutisia ja asioita! #RunSimple
5462,0,2015-09-22 13:50:00,0,"For local news, events & updates, sure follow us #RunSimple"
5463,0,2015-09-22 13:50:00,0,"For local news, events & updates, sure follow us #RunSimple"
5464,0,2015-09-22 13:50:00,0,"For local news, events & updates, sure follow us #RunSimple"
5465,1,2015-09-22 13:50:00,0,Volg het Nederland blog voor het laatste nieuws van medewerkers tal van onderwerpen binnen ons vakgebied
5466,0,2015-09-22 13:50:00,1,Vuoi più notizie e aggiornamenti da Italia? Follow us SAPItalia
5467,0,2015-09-22 13:50:00,0,"For local news, events & updates, sure follow us #RunSimple"
5468,0,2015-09-22 13:50:00,0,"Pour continuer recevoir des informations spécifiques à France, suivez-nous localement sur"
5469,0,2015-09-22 13:50:00,0,"For local news, events & updates, sure follow us #RunSimple"
5470,0,2015-09-22 13:50:00,0,"For local news, events & updates, sure follow us #RunSimple"
5471,0,2015-09-22 13:50:00,0,get updates Belgium & Luxembourg? Follow us locally
5472,1,2015-09-22 13:50:00,1,"If would like get news & updates UK & Ireland, follow us locally"
5473,9,2015-09-22 08:16:40,22,"By 2027, expect 75% turnover rate S&P 500. #Digitalist facts"
5474,3,2015-09-22 02:43:20,4,Help child gain financial independence 4 tips -
5475,0,2015-09-22 02:43:20,2,Small businesses able provide employees 401k options simple & inexpensive -
5476,1,2015-09-22 02:43:20,6,"Convenience valued days, especially travel -"
5477,20,2015-09-21 23:56:40,14,Put customer drivers seat. Go beyond CRM & #runsimple
5478,8,2015-09-21 23:56:40,6,Convergent 1 1000 customers using #S4HANA drive digital transformation.
5479,4,2015-09-21 21:10:00,6,6 ways 3D printing transform manufacturing business. Download #Digitalist
5480,5,2015-09-21 21:10:00,16,American Water gets customers efficiently #runsimple
5481,7,2015-09-21 18:23:20,6,Congratulations ThePCreamer & Team USA winning SolheimCup2015 weekend!
5482,5,2015-09-21 18:23:20,8,Only 25% CEOs plans deal #DigitalEconomy. How keep up?
5483,11,2015-09-21 18:23:20,17,What employees feel value workplace? #futureofwork
5484,1,2015-09-21 15:36:40,0,How SolheimCup2015 played? Ambassador ThePCreamer shares details -
5485,0,2015-09-21 15:36:40,0,"Hvis du ønsker flere nyheter og oppdatering fra SAP, følg oss lokalt på #RunSimple"
5486,1,2015-09-20 20:10:00,7,Customers Bristow & La Trobe University #S4HANA experiences panel. replay:
5487,11,2015-09-20 00:43:20,18,European Schools replaces 20 old system #S4HANA digital transformation. case study:
5488,3,2015-09-19 21:56:40,4,Swiss Re’s shares visions Financial Transformation #S4HANA. Insider article
5489,12,2015-09-19 19:10:00,10,Looking approach #S4HANA? Service Support flipbook guidance
5490,32,2015-09-19 19:10:00,35,#IoT economic impact btwn $4 Trill $11 Trill 2025. #Digitalist facts
5491,6,2015-09-19 02:30:00,10,"By 2025, advances AI & robotics put 60M U.S. jobs risk replacement. Details:"
5492,1,2015-09-19 02:30:00,7,execs say #IT systems cannot respond quickly enough innovation. HBR Infographic.
5493,9,2015-09-18 23:43:20,18,"By 2030, sensor grow 700,000%, solving human needs like cancer-killing chips. Details:"
5494,1,2015-09-18 20:56:40,4,53% US 6 yr-old already mobile phone. What children Africa? #DigitalEconomy
5495,1,2015-09-18 18:10:00,1,Digital ecosystems: Opportunity threat? How respond #digitaleconomy tell.
5496,5,2015-09-18 18:10:00,12,Only 13% employees feel engaged work. How's workforce feeling? #futureofwork
5497,7,2015-09-18 15:23:20,6,Has phrase 'work smarter harder' flipped onto head #futureofwork?
5498,6,2015-09-18 15:23:20,22,90% CEOs believe #DigitalEconomy impact industry. What's plan?
5499,0,2015-09-18 12:36:40,0,"Hvis du ønsker flere nyheter og oppdatering fra SAP, følg oss lokalt på #RunSimple"
5500,5,2015-09-18 04:16:40,9,Companies truly want target millennials understand #BigDatahttp://
5501,2,2015-09-18 04:16:40,3,Healthcare’s McKesson established three major KPIs measure success latest BW #SAPHANA projecthttp://
5502,13,2015-09-18 01:30:00,11,Get free 14-day trial #S4HANA:
5503,3,2015-09-18 01:30:00,6,#S4HANA TechEd 2015 #
5504,61,2015-09-18 01:30:00,31,How fantasy victories reality? #runsimple
5505,5,2015-09-17 22:43:20,2,Make future-proof 6 career tips #FutureOfWork
5506,0,2015-09-17 22:43:20,5,Are ready future? Tips angler getting employees tools need:
5507,0,2015-09-17 22:43:20,0,EricHaenke Great hear. Please let us anything else. -SAP Social Media Team
5508,3,2015-09-17 22:43:20,5,What’s CDO’s mind? Join CDO jbecher 9.24 #SAPDigitalChat find out!
5509,3,2015-09-17 19:56:40,6,Are digital platforms ready digital ecosystem? Embrace connectivity #digitaleconomy.
5510,13,2015-09-17 19:56:40,10,"By 2018, 50% manufacturers 3D printing. why. #Digitalist"
5511,1,2015-09-17 17:10:00,3,Expanding another country currency? Convergent using #S4HANA tap int'l markets.
5512,4,2015-09-17 17:10:00,10,Are tail-end big technological change yet come? #futureofwork
5513,0,2015-09-17 14:23:20,0,"For local news, events & updates, sure follow us #RunSimple"
5514,0,2015-09-17 11:36:40,0,"Følg på og hold dig opdateret om løsninger, events og diskussioner #RunSimple"
5515,0,2015-09-17 11:36:40,0,Finlandin Twitter-tili SAPFinland avattu. Tervetuloa seuraamaan paikallisia ajankohtaisia uutisia ja asioita! #RunSimple
5516,0,2015-09-17 11:36:40,0,"For local news, events & updates, sure follow us #RunSimple"
5517,0,2015-09-17 11:36:40,0,Volg het Nederland blog voor het laatste nieuws van medewerkers tal van onderwerpen binnen ons vakgebied
5518,0,2015-09-17 11:36:40,0,"For local news, events & updates, sure follow us #RunSimple"
5519,0,2015-09-17 11:36:40,0,"For local news, events & updates, sure follow us #RunSimple"
5520,0,2015-09-17 11:36:40,0,"For local news, events & updates, sure follow us #RunSimple"
5521,0,2015-09-17 11:36:40,0,"For local news, events & updates, sure follow us #RunSimple"
5522,0,2015-09-17 11:36:40,0,"For local news, events & updates, sure follow us #RunSimple"
5523,0,2015-09-17 11:36:40,0,Vuoi più notizie e aggiornamenti da Italia? Follow us SAPItalia
5524,0,2015-09-17 11:36:40,0,"For local news, events & updates, sure follow us #RunSimple"
5525,0,2015-09-17 11:36:40,0,"Pour continuer recevoir des informations spécifiques à France, suivez-nous localement sur"
5526,0,2015-09-17 11:36:40,0,get updates Belgium & Luxembourg? Follow us locally
5527,0,2015-09-17 11:36:40,0,"If would like get news & updates UK & Ireland, follow us locally"
5528,2,2015-09-17 06:03:20,4,La Trobe University using #S4HANA digital core. panel replay
5529,5,2015-09-17 03:16:40,5,"""Beyond CRM end-to-end experience. It's tweet receipt"" nstevenlucas sapcrm"
5530,8,2015-09-17 03:16:40,13,"The message clear, moving beyond CRM businesses go nstevenlucas -"
5531,3,2015-09-17 03:16:40,6,"""The digital forefront customers brand today."" Shawn Freeman RalphLauren"
5532,0,2015-09-17 03:16:40,4,Now it's celebrate customers. Don't forget tune & customer panel - #runsimple
5533,0,2015-09-17 03:16:40,0,EricHaenke Hi Eric. Sorry trouble. Could please email address associated subscriptions? Thank you!
5534,0,2015-09-17 03:16:40,3,Have asked beyond CRM questions? Enter press@sap.com
5535,2,2015-09-17 03:16:40,5,It's demo Hybris Service hybris_software - #runsimple
5536,1,2015-09-17 03:16:40,6,"Customers control now, change. Therefore, marketing needs change. CarstenThoma -"
5537,1,2015-09-17 00:30:00,8,.@CarstenThoma takes stage explain journey beyond CRM #runsimple -
5538,0,2015-09-17 00:30:00,2,If you're joining us media event send questions press@sap.com part conversation!
5539,5,2015-09-17 00:30:00,11,"""At believe businesses succeed today's digital economy must digital themselves."" RobertEnslin"
5540,2,2015-09-17 00:30:00,5,SAP’s moving beyond traditional CRM tools enable real-time customer engagement end-to-end – 4pm EST -
5541,1,2015-09-17 00:30:00,4,"""From Brands Fans"" We're celebrating customers today. Tune 4pmET - #runsimple"
5542,1,2015-09-17 00:30:00,0,GabrielCassel Hi Gabriel. Thanks reaching out. We kindly ask elaboration infrastructure speaking :-)
5543,7,2015-09-16 21:43:20,15,10M autonomous cars could driving U.S. roads 2030. More Digital Future:
5544,1,2015-09-16 21:43:20,1,Thepparith Hi there. Are still trouble accessing SCN? It runnning now. Please let us know. Thank :-)
5545,5,2015-09-16 21:43:20,5,Beyond CRM: We Are Not Kansas Anymore: blog post SAP's Paul Taylor #
5546,10,2015-09-16 21:43:20,17,Why migrate #S4HANA? Upload transactions report scenario tool find out:
5547,0,2015-09-16 18:56:40,0,"Hvis du ønsker flere nyheter og oppdatering fra SAP, følg oss lokalt på #RunSimple"
5548,7,2015-09-16 16:10:00,12,Millennials collaboration communication. Are leaders challenge? #digitaleconomy
5549,3,2015-09-16 16:10:00,6,83% HR execs increasing workforce maggiecj asks stay engaged #futureofworkhttp://
5550,6,2015-09-16 13:23:20,5,112 million people enter Africa's workforce 2020. Are ready? #DigitalEconomy
5551,0,2015-09-16 10:36:40,5,59% execs think hyperconnectivity matter survival #SMEs #DigitalEconomyhttp://
5552,0,2015-09-16 05:03:20,0,BinaryGru You could visit & search openings you'd like :-) Hope helps!
5553,9,2015-09-16 02:16:40,14,SAPVoice: From Tweet Receipt New York Minute! Nayaki_N
5554,2,2015-09-16 02:16:40,3,As 3-D printing simplifies R&D amplifies here's -
5555,2,2015-09-15 23:30:00,3,"An ""all green Superbowl""? Could possible? -"
5556,9,2015-09-15 23:30:00,11,How networks digital age #runsimple?
5557,1,2015-09-15 23:30:00,0,israel_morena Hello. Please visit Training/Certification Shop ( ) & SCN ( ) resources :)
5558,2,2015-09-15 23:30:00,1,Re-imagine performance management process -
5559,26,2015-09-15 20:43:20,22,Adapt customers needs york minute going beyond CRM #runsimple
5560,3,2015-09-15 20:43:20,5,Do passwords? There must easier keep things secure -
5561,15,2015-09-15 17:56:40,25,Announces Simplified Front Office: SAPNews #
5562,3,2015-09-15 17:56:40,4,eiu study manufacturing businesses adapting #DigitalEconomyhttp://
5563,8,2015-09-15 15:10:00,14,Collaborative cultures workplace future #digitaleconomy. Are teams talking?
5564,0,2015-09-15 12:23:20,1,simpletonbill asks 49% employees trust senior management #FutureofWorkhttp://
