user_id,created_at,user_name,text,user_screen_name,tweet_id,favorites,retweets
1728589700,1.50972E+12,Scuba Adventures,#sap #fridays https://www.instagram.com/p/BbCb_GEl1Hz/ ,1728589700,9.26471E+17,1,0
18181729,1.50972E+12,Robert H Eubanks,Sabrina Bartlett on stage at SAP Leonardo Live. #capgemini #SAP #IoT #AI #digitalmanufacturing #factory4.0pic.twitter.com/wEIPPYBAN9,18181729,9.26471E+17,0,0
8.92424E+17,1.50972E+12,Dominik Papst,#SAP Business #ByDesign for research and development #LaborBerlinhttps://goo.gl/5C223K ,8.92424E+17,9.2647E+17,0,0
102374664,1.50972E+12,Suzann Schroepfer,#globalpayroll  and your #HCM find out more.  #Ultipro #SAP #Workday #Successfactors #celergohttps://lnkd.in/egfBE3Z ,102374664,9.2647E+17,0,0
2832531874,1.50972E+12,Mike Key,Hurricane Irma's top 5 property losses http://www.propertycasualty360.com/2017/11/03/hurricane-irmas-top-5-property-losses … #SAP #Insurance,2832531874,9.2647E+17,1,0
7.44178E+17,1.50972E+12,La Reina del Sur,Order to Invoice #Education #Analyst 2 Ope... en #SAP en #BuenosAiresBAR #oferta https://workfor.us/lifeatsap/9a4sn  #JobsatSAPpic.twitter.com/TduO8QOqax,7.44178E+17,9.26469E+17,0,0
1524902880,1.50972E+12,SAP Labs France,"[#LifeatSAP] Dimanche c'est le marathon @newyorkcity maintenu sous sécurité renforcée. #SAP y sera, pour aller de l'avant #SAPruns4All",1524902880,9.26468E+17,3,0
261242349,1.50972E+12,Bérangère Moulin,"Dirigeant ou créateur de structure #SAP, RDV avec Apologic - stand J22 - au #SalonSAP pour vous équiper des meilleurs outils informatiques.pic.twitter.com/kS8IJClQL7",261242349,9.26468E+17,4,6
2396397416,1.50972E+12,Empleos Sap,#empleos #vacantes #argentina Ejecutivo de ventas IT – con experiencia en Consultoria IT y… http://dlvr.it/Pz3bBM  #sap #erp #consultorsap,2396397416,9.26468E+17,0,0
152986236,1.50972E+12,Tobias Hofmann,Somehow I expected to see a different icon for an error message #SAP pic.twitter.com/u47u5XbtqI,152986236,9.26468E+17,2,0
119828299,1.50972E+12,Diony Ruiz R,#SAP Que es SAP Leonardo http://news.sap.com/latinamerica/2017/03/16/infografia-que-es-sap-leonardo-bl0g/ …pic.twitter.com/pRjvj4uzml,119828299,9.26468E+17,0,0
4354377923,1.50972E+12,Maxx Snow,Senior #Product Manager - Concur #Job (#AtlantaGAUS) at #SAP #job https://workfor.us/lifeatsap/5vo20  #JobsatSAPpic.twitter.com/s8k0UrBz0C,4354377923,9.26467E+17,0,0
2832531874,1.50972E+12,Mike Key,Forrester's top 10 technology trends for 2018 https://www.dig-in.com/news/the-top-10-technology-trends-for-2018 … #SAP #insurance #banking,2832531874,9.26467E+17,1,1
193331520,1.50972E+12,Life at SAP,SAP #Graduate Training Program  2017 #Job in #MuscatMAOM at #SAP #job https://workfor.us/lifeatsap/2k9ac  #JobsatSAPpic.twitter.com/ge0E1odbO3,193331520,9.26467E+17,5,3
7.80785E+17,1.50972E+12,Miranda LaBate,#Cloud Computing is an Integral Component of #Industry40 Enabling Transparency within the #Automotive Industry #SAP http://spr.ly/60168CWKr ,7.80785E+17,9.26467E+17,1,0
1292132845,1.50972E+12,Leyla C,#SAP: #Project Manager-SAP #Job in #BangaloreKAIN #job https://workfor.us/lifeatsap/gc002  #JobsatSAPpic.twitter.com/42GGEc8QpQ,1292132845,9.26467E+17,0,0
9.12307E+17,1.50972E+12,Javaji Softech GmbH,#job #tweetmyjobs Technical Analyst CRM (m/f) http://dlvr.it/Pz3Xy4  #JobSearch #sap #IT,9.12307E+17,9.26466E+17,0,1
9.12307E+17,1.50972E+12,Javaji Softech GmbH,#job #tweetmyjobs Tester (m/f) http://dlvr.it/Pz3XxW  #JobSearch #sap #IT,9.12307E+17,9.26466E+17,0,1
90967343,1.50972E+12,iT2,@ASUG_Houston  is just right around the corner from the #AstrosParade!! Stop by for a visit!! #SAP #Astros #Houston,90967343,9.26466E+17,1,1
1704032226,1.50972E+12,Karsten Egetoft,#SAP Financial Services Innovation Summit turns #blockchain critics into believers. @Forbes http://bit.ly/2zhH8Gb pic.twitter.com/WmHqWmhp4u,1704032226,9.26464E+17,0,0
1396484258,1.50972E+12,openSAP,"If you're a #html or #java developer, sign up to learn about #SAP #HANA #Development in this free #MOOC
http://spr.ly/60188hlFs pic.twitter.com/uqq485ELGW",1396484258,9.26464E+17,5,2
2851667032,1.50972E+12,enosiX,Stop by our booth #1971 at Dreamforce to learn about our real-time #Salesforce / #SAP integration and register to win. #DF17pic.twitter.com/iuYgeyLOQL,2851667032,9.26462E+17,2,1
235172341,1.50972E+12,SAP Re-Engineering,"#SAP PBK picks 1C instead of <b>SAP</b>: Russian company PBK, a subsidiary of mobile… https://goo.gl/fb/1xjt21 ",235172341,9.26462E+17,0,0
235172341,1.50972E+12,SAP Re-Engineering,#SAP EPS in Focus on Shares of <b>SAP</b> SE (NYSE:<b>SAP</b>): Taking a look at the… https://goo.gl/fb/wLqAkq ,235172341,9.26462E+17,0,0
8.98248E+17,1.50972E+12,SAP Focus,#sap #jibspic.twitter.com/1h0CjjCSOV,8.98248E+17,9.26461E+17,0,0
2177703726,1.50972E+12,Ernesto Marinelli,Teva Pharmaceuticals turns to @successfactors as it weathers difficult trading conditions http://bit.ly/2yheq78  via @computerweekly #SAP,2177703726,9.26461E+17,1,0
137649572,1.50972E+12,David Ruiz Badia 🎗️,#SAP #Support @Luecke_Bernhard https://twitter.com/SAPSupportHelp/status/926458954888220672 …,137649572,9.26461E+17,1,0
211524805,1.50972E+12,itelligence_DE,"Deshalb haben die Kunden auf das richtige Pferd gesetzt, die das #SAP Modul #Qualitätsmanagement (QM) innerhalb des SAP ERP einsetzen: https://itel.li/SdcpS pic.twitter.com/Bdp6tNgiis",211524805,9.26459E+17,3,0
90967343,1.50972E+12,iT2,Come see @iT2SAP today @ASUG_Houston!!! It's going to be a great day! #SAP #HOUSTON #ASUG #Astros,90967343,9.26459E+17,2,1
46864387,1.50972E+12,Bright Solutions,Autopanne? Schnelle und smarte Hilfe per App dank #SAP Leonardo http://ow.ly/Z8vD30gkGFi ,46864387,9.26458E+17,1,0
9.12307E+17,1.50972E+12,Javaji Softech GmbH,#job #tweetmyjobs Fullstack Java Developer (m/f) http://dlvr.it/Pz3DQH  #JobSearch #sap #IT,9.12307E+17,9.26457E+17,0,1
8.98248E+17,1.50972E+12,SAP Focus,#sap #pm #jobs #captown like & Share,8.98248E+17,9.26457E+17,0,0
7.94212E+17,1.50972E+12,syslink,Do you know if your SAP HANA systems are up? Download a free HANA health checklist https://www.syslinkams.com/en/sap-hana-daily-health-monitoring-checklist?utm_source=SocialJukeBox&utm_medium=Social … @syslinkAMS #SAP #SAPHANA #S4HANApic.twitter.com/C2JCxoaXqz,7.94212E+17,9.26457E+17,1,0
202737508,1.50972E+12,ZaranTech,A Functional Perspective on SAP S/4HANA Simple Logistics. Click here to find out more http://ow.ly/few830gkqJj  #SAP #training #careers,202737508,9.26457E+17,0,0
443883661,1.50972E+12,MBA Jobs Consulting,"SAP EIM Sr. #consultant (Flexible on U.S. location): #SAP, USA (New York). http://www.MBA-Exchange.com/mba-job/SAP-SAP-EIM-Sr.-Consultant-(Flexible-on-U.S.-location)-in_b12af44d9f67a89a … #MBA #jobs #Consulting",443883661,9.26456E+17,0,0
8.87007E+17,1.50972E+12,FIS,Wir freuen uns riesig! #ISGProviderLens sieht Fujitsu als Leader Germany im Bereich „#SAP #HANA Services“ http://okt.to/yJeEE1 pic.twitter.com/YGrJpCEqTN,8.87007E+17,9.26456E+17,0,0
441154093,1.50972E+12,Jeffrey Revis,".@PureStorage’s new Copy Automation Tool for #SAP drives faster innovation, reduces storage & mgmt costs up to 90% http://purefla.sh/2AgKc3o pic.twitter.com/5s66vNIEZW",441154093,9.26456E+17,0,0
238190491,1.50972E+12,Gina Hinson,The Baer Group is hiring a Sr. SAP BOBJ (FRONT-END) resource with heavy Design Studio in Pittsburgh#job #SAP #Design http://www.dice.com/jobs/detail/-/baerga/GH_BOBJFRONT …,238190491,9.26456E+17,0,0
7.48518E+17,1.50972E+12,Dexciss,"Replace all your Softwares like #ERP, #HRM, #CRM, #Tally, #SAP, #Dynamics etc with #SIMPLE. Download its free app  https://goo.gl/zmGibi pic.twitter.com/4N2qn7vbmy",7.48518E+17,9.26456E+17,0,0
7.52197E+17,1.50972E+12,BPBD,Don't miss the opportunity to learn more about our new add on #scan4cloud http://ow.ly/8sNH30ghyFh  #SAP #ERP #Cloud,7.52197E+17,9.26455E+17,1,1
2196344573,1.50972E+12,Jessica Chin,".@PureStorage’s new Copy Automation Tool for #SAP drives faster innovation, reduces storage & mgmt costs up to 90% http://purefla.sh/2lQaGFR pic.twitter.com/dQl74SVvyi",2196344573,9.26455E+17,0,0
195759607,1.50972E+12,NRX AssetHub,NRX Maintenance Mentor is the complete solution to simplifying #SAP plant maintenance! Learn more: http://nrx.pages.ontraport.net/simplifying_SAP_plant_maintenance …pic.twitter.com/31t97OXroY,195759607,9.26455E+17,0,0
8.24285E+17,1.50972E+12,VelocityCloudCareers,Sr. Director for #SAP #Cloud Operations needed. Join a team where every day is a day to innovate! #careers #jobs https://www.linkedin.com/jobs2/view/500124646 …,8.24285E+17,9.26454E+17,1,2
1330162748,1.50972E+12,CDI Technology,"Learn how to ""Digitize Like Amazon"" SAP Partner Webinar 11/9 with Supply Chain Experts, ERP-IS #SAP #supplychain http://ow.ly/5Ynd30gkEA0 pic.twitter.com/KjJa3S734A",1330162748,9.26453E+17,3,0
8.92425E+17,1.50972E+12,Matthias Paul Köhli,"Sehen Sie, wie #SAP dabei unterstützt, #Erkenntnisse in #Taten umzuwandeln: Damit aus #Denken #Handeln wird!http://bit.ly/2zfUa6O ",8.92425E+17,9.26453E+17,1,0
8.25691E+17,1.50972E+12,Sandra Jurkova,"#Business Development Associate (6 month contract) #Job needed in #DublinDIE, apply now at #SAP! #job #JobsatSAPhttps://workfor.us/lifeatsap/13y5a90k …",8.25691E+17,9.26453E+17,0,0
298078767,1.50972E+12,itelligence_US,"[Webinar] Learn helpful tips for a crawl, walk, run approach with #SAP Solution Manager 7.2 #SolMan http://ow.ly/Zm8R30gaXxE pic.twitter.com/4075x95Rr9",298078767,9.26453E+17,1,0
3228495334,1.50972E+12,Aliter Consulting,Looking to move forward with #SAP? Get in touch with our team to find out how we can help. http://ow.ly/FcU930e2kQq  #Recommendations #BizHourpic.twitter.com/j8N5CruLKP,3228495334,9.26453E+17,0,0
72821989,1.50972E+12,Fujitsu CE,Wir freuen uns riesig! #ISGProviderLens sieht Fujitsu als Leader Germany im Bereich „#SAP #HANA Services“ http://okt.to/rh89RA pic.twitter.com/RGeVqpyaib,72821989,9.26451E+17,0,0
4703981416,1.50972E+12,Joe @ Gekkobrain,"#SAP #HANA got a big overhaul last year, check out what @FortuneMagazine thought of the changeshttps://hubs.ly/H094wTn0 ",4703981416,9.26451E+17,0,0
8.8404E+17,1.50972E+12,Andrew Sparrow,"Come meet the Godfather of Deep Learning

#sap #CIO #CTO #erp #erp3 #technology #bigdata #AI #ML #IoT #recruit #j…https://lnkd.in/dZFSq-Z ",8.8404E+17,9.26451E+17,0,0
23075995,1.50972E+12,Allison Dawson,".@PureStorage’s new Copy Automation Tool for #SAP drives faster innovation, reduces storage & mgmt costs up to 90% http://purefla.sh/2Ahk7kA pic.twitter.com/QGtWqun0J6",23075995,9.26451E+17,1,1
2365268010,1.50972E+12,Implico Group,Driving digital change: Five priorities for your business in 2018. Inspirational content by @LeukertB #SAP http://bit.ly/2lMdN1m ,2365268010,9.26451E+17,0,0
630953198,1.50972E+12,VMware_ES,VMware anuncia la colaboración con #SAP con el fin de crear una solución integrada para el #IoT http://bddy.me/2lQ6FkL  vía @muycomputerpropic.twitter.com/A5gJXAiRte,630953198,9.26451E+17,3,6
136816147,1.50972E+12,Maria Martinez,Success Factors Senior Customer Engagemen... en #SAP en #MexicoCityMEXMX #oferta https://workfor.us/lifeatsap/38r72  #JobsatSAPpic.twitter.com/bmsOrdTR1d,136816147,9.26449E+17,0,0
2818693300,1.50972E+12,Julie,#SAP: Demand generation associate with native Italian (6-months limited #contr... (#BarcelonaBES) #job #JobsatSAPhttps://workfor.us/lifeatsap/13uq0c …,2818693300,9.26449E+17,0,0
18181729,1.50972E+12,Robert H Eubanks,Great opening session with Andrew McFee at the SAP Leonardo Live event. Good talk on AlphaGo Zero. #AI #MachineLearning #SAP #Capgemini #IoTpic.twitter.com/tr4Se5QfTd,18181729,9.26449E+17,0,0
2784088431,1.50972E+12,SAC,"Maintenance for #SAP #SolMan 7.1 will end on December 31, 2017. 

Let us help you #upgrade to #SolMan72: http://qoo.ly/iykys 
#SACpic.twitter.com/zYUtJnAhHN",2784088431,9.26449E+17,1,1
1396484258,1.50972E+12,openSAP,"Thinking about making the move to #S4HANA? Learn about #SAP #Transformation Navigator to help guide you!
http://spr.ly/60128hl0I pic.twitter.com/sQIpZRCbhd",1396484258,9.26449E+17,1,3
7.22869E+17,1.50972E+12,Online Marketing Pro,Setting up #SAP Integration with #WooCommerce #RESTAPI https://buff.ly/2yhiJkJ pic.twitter.com/6lEuFB83fP,7.22869E+17,9.26448E+17,0,0
1251099018,1.50972E+12,Elementary Digital,Setting up #SAP Integration with #WooCommerce #RESTAPI https://buff.ly/2yhiJkJ pic.twitter.com/RuFY5rfruN,1251099018,9.26448E+17,1,0
7.94134E+17,1.50972E+12,Opal Tree Solutions,"New #job: SAP FI CO Systems Analyst (SAP Co Module) ,North West England .. http://tinyurl.com/y845wm2u  #SAP #SAPJobs #ERP #Opaltree",7.94134E+17,9.26448E+17,0,0
374796431,1.50972E+12,David Rowe,"@dealarchitect -> “The more you push out your S/4HANA decision, you’ll find two potential benefits..."" #SAP #CIO
https://www.youtube.com/watch?v=Az6zO-vPvuo&feature=youtu.be …pic.twitter.com/C0tzjSgJbW",374796431,9.26445E+17,0,0
1049070300,1.50972E+12,Kartik Dua,Setting Out Toward Conversational Artificial Intelligence http://dlvr.it/Pz2p5K  #sap pic.twitter.com/YokaG3CguB,1049070300,9.26444E+17,0,0
9.08241E+17,1.50972E+12,SAP Basis Training,"Learn SAP Course - Online Beginner Training
☞ http://on.learn4startup.com/HJ-jiVtAW 
#SAP
S1bijVYR- pic.twitter.com/q0rSkx8p5F",9.08241E+17,9.26444E+17,0,0
235172341,1.50972E+12,SAP Re-Engineering,#SAP Can <b>SAP</b> SE (NYSE:<b>SAP</b>) or 3M Company (NYSE:MMM) Climb The Ladder… https://goo.gl/fb/dXWcmA ,235172341,9.26444E+17,0,0
235172341,1.50972E+12,SAP Re-Engineering,#SAP Janrain Offers Migration Program to Customers Unsettled by <b>SAP</b> Acquisition: To… https://goo.gl/fb/ZhmfUA ,235172341,9.26444E+17,0,0
3067894473,1.50972E+12,SOLSGE | SAP®,"La confección de soluciones #SAP a la medida de tus exigencias, necesitan el mejor sastre. Tu organización siempre estará a gusto. pic.twitter.com/VRGjYWeamm",3067894473,9.26443E+17,0,0
106560162,1.50972E+12,"Sunny K. Joshi, MBA",Setting Out Toward Conversational Artificial Intelligence http://news.sap.com/setting-out-toward-conversational-artificial-intelligence/?utm_source=dlvr.it&utm_medium=twitter … #SAP pic.twitter.com/76uPDecx5R,106560162,9.26443E+17,1,0
3067894473,1.50972E+12,SOLSGE | SAP®,"Conoce la metodología de soporte #SAP para potenciar tus actividades medulares de negocio este 08 Nov, inscribete https://solsge.gringroovegt.com/ pic.twitter.com/N1fpuvaNoP",3067894473,9.26443E+17,0,0
23997398,1.50972E+12,Remco Jansen,Setting Out Toward Conversational Artificial Intelligence http://dlvr.it/Pz2mK6  #SAP pic.twitter.com/MRyr7gKE4q,23997398,9.26443E+17,0,0
462046024,1.50972E+12,ByD SCN Blog Stream,#SAP #ByDesign blog: My IoT and digitalisation formula with SAP Cloud Plattform  http://zpr.io/nHB2V ,462046024,9.26443E+17,0,0
9.08242E+17,1.50972E+12,Learn SAP,"SAP Financial Accounting and Controlling Super User Training
☞ http://on.learn4startup.com/H1z47VY0Z 
#SAP
SkMEQNtAW pic.twitter.com/DXqkPLkxRs",9.08242E+17,9.26443E+17,0,0
7.94134E+17,1.50972E+12,Opal Tree Solutions,New #job: SAP ABAP Developer  Location: Bradford Salary: 50kpa - 55kpa .. http://tinyurl.com/y969h9ab  #SAP #SAPJobs #ERP #Opaltree,7.94134E+17,9.26442E+17,0,0
33606835,1.50972E+12,Pitney Bowes,SA Power Networks is using #mobile technology to simplify daily operations via @forbes http://pbi.bz/2lKYWV3  … #utilities #SAP pic.twitter.com/RlZFXZ8Fzv,33606835,9.26441E+17,0,0
443864260,1.50972E+12,MBA Jobs in Africa,"Leonardo Expert: #SAP, South #africa. http://www.MBA-Exchange.com/mba-job/SAP-Leonardo-Expert-in_57f68cddc01f583c … #MBA #jobs #Africa",443864260,9.26441E+17,0,0
8.21287E+17,1.50972E+12,R♻!K,SAP S/4HANA Cloud for Professional Services video - interesting for environmental services : https://youtu.be/4sd9kN1kPhs  #WasteManagement #SAP pic.twitter.com/rKFBvrayPq,8.21287E+17,9.26441E+17,0,0
2673896203,1.50972E+12,Sandra Völler,"Why #AI , #MachineLearning and #BigData really matters to #B2B Businnes #CRM #marketing #SAP #cloudhttps://www.forbes.com/sites/bernardmarr/2017/11/03/why-ai-machine-learning-and-big-data-really-matter-to-b2b-companies/ …",2673896203,9.2644E+17,8,12
501254129,1.50972E+12,Marissa Rico,"Hi,  #K2 freelancer network, Don't choose a company who is paid to simply sell you a license #SAP Learning Hub. Choo…https://goo.gl/LCwZDB ",501254129,9.2644E+17,0,0
15197419,1.50971E+12,Dallas Marks,European Firms Like #SAP Look For U.S. Tax Benefits in Overhaul http://ow.ly/6ZTa30gkxqr  via @WSJ > great pic of Hasso and @BillRMcDermott,15197419,9.26438E+17,0,0
319008777,1.50971E+12,Civiweb,"Rejoignez VESI ! Mission #VIE_RH en #Allemagne
#SAP #informatique #gestiondeprojetpic.twitter.com/wq78oIG0F6",319008777,9.26438E+17,2,5
187833850,1.50971E+12,philippe ducellier,"""Un parent de + en + éloigné qu'on apprécie de - en -"" http://www.lemagit.fr/actualites/450429409/La-confiance-avec-SAP-serode-ASUG … via @LeMagIT #SAP",187833850,9.26437E+17,2,1
1685174371,1.50971E+12,Thilo.Dev,Are you struggling to find the #SAP #Fiori launchpad documentation for your release? Learned today it´s that easy: https://help.sap.com/viewer/product/SAP_NETWEAVER_UI_TECH/EXTERNAL/en-US …pic.twitter.com/xZva4kZ8xr,1685174371,9.26437E+17,3,0
2610392658,1.50971E+12,Logistic Solutions,@LogisticSolutions offers wide range of #software development #solutions. We provide the best solutions for #SAP @ http://goo.gl/Z3yjh9 pic.twitter.com/iazjeRuvff,2610392658,9.26437E+17,1,1
9.09734E+17,1.50971E+12,Jessica Hall,#Information Developer #Job at #SAP in #DublinDIE #job https://workfor.us/lifeatsap/3lu7u0z … #JobsatSAPpic.twitter.com/CLnFuLbrrW,9.09734E+17,9.26436E+17,0,0
8.99E+17,1.50971E+12,Ivona Koban,"SAP-Koordinator (m/w) gesuch! #SAP
Mehr unter: https://www.ikoban.de/stellenangebote/?tx_jobboerse_job%5Bstellenangebote%5D=2457&tx_jobboerse_job%5Baction%5D=show&tx_jobboerse_job%5Bcontroller%5D=Stellenangebote&cHash=4236216b4f848808a1d746c874845c6d …
#itjobs #durchstarten #stellenangebot #Software #BadenWürttembergpic.twitter.com/Q3Dez81wCt",8.99E+17,9.26436E+17,0,0
172317621,1.50971E+12,Mikey Chik,The Making of a Successful #SAP implementation via @Symmetry_Corp https://buff.ly/2ljJnDp  #technewspic.twitter.com/muU2BJCb3e,172317621,9.26435E+17,1,0
4155375563,1.50971E+12,CePeDe Empleo, Oferta de #trabajo  #Contable con #SAP e #Inglés. Envía tu #CV a martadeandres@cepede.com. Más info  http://bit.ly/2gZujJQ  #empleopic.twitter.com/2cMSwCXGmk,4155375563,9.26435E+17,0,0
119828299,1.50971E+12,Diony Ruiz R,#SAP SAPexperts - Create a Prototype #Fiori Application to Track Sales Orders http://sapexperts.wispubs.com/scm/articles/create-a-prototype-fiori-application-to-track-sales-orders …?pic.twitter.com/5wGryOKumd,119828299,9.26435E+17,0,0
50604495,1.50971E+12,Suraj Shah,Finishing off a great #sap #bankingclub event.pic.twitter.com/soWjp6drCQ,50604495,9.26435E+17,0,0
285707439,1.50971E+12,Decision First,"@jdh2n will be presenting ""A Crash Course in #SAP #HANA"" at #BI2018 / #HANA2018 http://ow.ly/uPCS30g12ui ",285707439,9.26434E+17,0,1
8.88007E+17,1.50971E+12,Julia Schiermeyer,"Die Komfortzone verlassen, den Hut in den Ring werfen. #diversity #womenatsap #SAP http://www.brigitte.de/academy/frauen-in-fuehrungspositionen---hadern-frauen-mit-der-macht----10973456.html …",8.88007E+17,9.26434E+17,0,0
15430935,1.50971E+12,ccarter1969,New Blog Post: Machine Learning with #SAP S/4HANA and #SAPLeonardo... http://bit.ly/2ioOLjO  #S4HANA,15430935,9.26433E+17,0,0
807513175,1.50971E+12,Approyo,New Blog Post: Machine Learning with #SAP S/4HANA and #SAPLeonardo... http://bit.ly/2ioOLjO  #S4HANA,807513175,9.26433E+17,0,1
96613643,1.50971E+12,Chris Carter,New Blog Post: Machine Learning with #SAP S/4HANA and #SAPLeonardo... http://bit.ly/2ioOLjO  #S4HANA,96613643,9.26433E+17,0,1
749423893,1.50971E+12,MarcusRetrac,New Blog Post: Machine Learning with #SAP S/4HANA and #SAPLeonardo... http://bit.ly/2ioOLjO  #S4HANA,749423893,9.26433E+17,0,0
3814213708,1.50971E+12,eu-solutions,"Do you have data and SAP experience? Great job opportunity available: SAP Data Analyst, near Bracknell UK #SAP https://goo.gl/Hifn1U pic.twitter.com/kOEela0o0x",3814213708,9.26432E+17,0,0
71965465,1.50971E+12,Monica Lei L. Golen,Concur Client #Support #Analyst I Job (#job) wanted in #BellevueWAUS. #SAP https://workfor.us/lifeatsap/5l216  #JobsatSAPpic.twitter.com/eRvnCK9auY,71965465,9.26432E+17,0,0
110241893,1.50971E+12,Gerhard Buckler,@Lenovo Scalable Solution for @SAP HANA. Scale SAP S/4HANA applications to 36TB. #LenovoDataCenter #SAP... http://lnv.gy/2zhnNok pic.twitter.com/6UxBzXfuc0,110241893,9.26431E+17,0,0
211791869,1.50971E+12,Matoy Sumayao,Are you a CFE #Consultant #Job in #Manila00PH? #SAP is waiting for you! #job https://workfor.us/lifeatsap/5kv0s  #JobsatSAPpic.twitter.com/XRJeo9G5SN,211791869,9.2643E+17,0,0
7.46077E+17,1.50971E+12,Guelsah Dereli,The #Digital Journey and You https://buff.ly/2zak4cP  #DigitalTransformation #SAP #SAPLeonardo #SCP #MachineLearning #innovationpic.twitter.com/pQxGpGJUx0,7.46077E+17,9.26429E+17,1,6
398951781,1.50971E+12,EnzymeAdvisingGroup,¿Quieres saber cómo mejorar la usabilidad de tu sistema SAP? Te contamos los secretos de #UserExperience de #SAP  https://hubs.ly/H094w520 ,398951781,9.26428E+17,1,2
172297157,1.50971E+12,"Robert Polding, PhD","SAPVoice: Digital Currency: Money That Pays You Interest

#blockchain #sap #technologyhttps://www.forbes.com/sites/sap/2017/11/01/digital-currency-money-that-pays-you-interest/ …",172297157,9.26428E+17,0,0
1049070300,1.50971E+12,Kartik Dua,How IoT Is Turning This French Resort Town Into a Smart City http://dlvr.it/Pz2HPL  #sap pic.twitter.com/JgCtmk6M2z,1049070300,9.26428E+17,0,1
8.77064E+17,1.50971E+12,SAP Testing,"SAP GRC: https://goo.gl/zDuQEp 
#education #EducationUSA #EDCodes #educoach #SAP #SAPTechEd #GRC #whatsappdownpic.twitter.com/mOn284ZHXB",8.77064E+17,9.26427E+17,0,0
23997398,1.50971E+12,Remco Jansen,How IoT Is Turning This French Resort Town Into a Smart City http://dlvr.it/Pz2FkL  #SAP pic.twitter.com/ypZiOSWxPq,23997398,9.26427E+17,0,0
106560162,1.50971E+12,"Sunny K. Joshi, MBA",How IoT Is Turning This French Resort Town Into a Smart City http://news.sap.com/how-iot-is-turning-this-french-resort-town-into-a-smart-city/?utm_source=dlvr.it&utm_medium=twitter … #SAP pic.twitter.com/0ebyMt0maY,106560162,9.26427E+17,1,0
2818693300,1.50971E+12,Julie,#Business Development Associate (Fluent French + #English) Job #BarcelonaBES chez #SAP #job #JobsatSAPhttps://workfor.us/lifeatsap/51ob7 ,2818693300,9.26427E+17,0,0
235172341,1.50971E+12,SAP Re-Engineering,#SAP Lincluden Management LTD Decreased <b>Sap</b> Se (<b>SAP</b>) Holding By $1.14 Million… https://goo.gl/fb/6nLHkE ,235172341,9.26427E+17,0,0
235172341,1.50971E+12,SAP Re-Engineering,"#SAP <b>SAP</b> Leonardo global centres support digital innovation: JOHANNESBURG, (CAJ News… https://goo.gl/fb/JoQbqv ",235172341,9.26427E+17,0,0
235172341,1.50971E+12,SAP Re-Engineering,#SAP <b>SAP</b> to make Volvo Ocean Race plain sailing for Team AkzoNobel: Software giant… https://goo.gl/fb/GikUkE ,235172341,9.26427E+17,0,0
1845012318,1.50971E+12,Dan Stimson,Cost reduction in managing MRO is impacting #RoyHill #SAP #Mininghttp://ari.ba/e02111715 ,1845012318,9.26426E+17,1,1
57606030,1.50971E+12,O2 Care Services,"Pensez à vos proches, c'est la #JournéeDeLaGentillesse !   Quelle sera votre bonne action de la journée ? #O2 #SAP pic.twitter.com/tXyUrhqWz2",57606030,9.26426E+17,2,2
363924887,1.50971E+12,SUSE,What’s All This about #SAP S/4HANA? #SUSE CTO @t_di_g sheds some light http://bit.ly/2zbLYm6 pic.twitter.com/jjZmtN9aWm,363924887,9.26426E+17,2,1
8.8404E+17,1.50971E+12,Andrew Sparrow,"enjoy a light lunch and a smile: https://lnkd.in/dTUtQv3 
#sap #CIO #CTO #erp #erp3 #technology #bigdata #AI #ML #IoT #recruit #job #recr…",8.8404E+17,9.26425E+17,0,0
1845012318,1.50971E+12,Dan Stimson,Worlds largest office furniture company uses internet of things technologies by #SAP #MillProducts #Furniturehttp://ari.ba/e02111710 ,1845012318,9.26425E+17,1,0
443883661,1.50971E+12,MBA Jobs Consulting,"SAP MDG Sr. #consultant (Flexible on US location): #SAP, USA (Texas). http://www.MBA-Exchange.com/mba-job/SAP-SAP-MDG-Sr.-Consultant-(Flexible-on-US-location)-in_7c52e44774f0dc4a … #MBA #jobs #Consulting",443883661,9.26425E+17,0,1
443877093,1.50971E+12,MBA Jobs Healthcare,"Intern - Mission Control Center: #SAP, USA (Pennsylvania). http://www.MBA-Exchange.com/mba-job/SAP-Intern---Mission-Control-Center-in_51452e4ca0295ade … #MBA #jobs #Healthcare",443877093,9.26425E+17,0,1
8.28581E+17,1.50971E+12,Moncy Paulose,"#SAP MM #TRAINING #BANGALORE

SAP MM training, Taking classes by Real time Tutors working at MNCs. Provide real time project too",8.28581E+17,9.26424E+17,0,0
4782031834,1.50971E+12,Morten Andrup,#disrupt like never before with #SAP https://lnkd.in/e6V-3bK ,4782031834,9.26424E+17,0,0
2832531874,1.50971E+12,Mike Key,SAP Announces Next Wave of SAP Leonardo Centers to Support Digital Innovation https://news.sap.com/sap-announces-next-wave-of-sap-leonardo-centers-to-support-digital-innovation/#.WfxeroToAfI.twitter … #SAP #banking #insurance,2832531874,9.26424E+17,1,1
8.02148E+17,1.50971E+12,SERKEM,#VAT-Meldungen mit #SAPSII - die Fristen zur Gesetzesänderung laufen ab! https://tinyurl.com/y7fc93yo  #SAP #Spain #Mehrwertsteuerpic.twitter.com/SITgmoIjnD,8.02148E+17,9.26423E+17,0,0
