,favorites,created_at,retweets,text
8665,5,2014-09-23 22:03:20,2,"[VIDEO] ""It's re-imagine education"" BTECH school setting -"
8666,1,2014-09-23 22:03:20,0,Looking difference lives kids families? Hear From Jesse Robinson IDTRFoundation
8667,2,2014-09-23 22:03:20,1,maximize performance & cut #IT operational costs? Achieve simpler future w/ #SAP & partnershttp://
8668,5,2014-09-23 19:16:40,8,What's going drive $90 trillion economic value? Hint: Networked Economy #IoT
8669,3,2014-09-23 19:16:40,4,Be proactive predictive analytics. more: #BigData #ITinsighthttp://
8670,1,2014-09-23 05:23:20,9,[Infographic] 61% orgs expect improve innovation collaboration #BI #analytics #ITinsighthttp://
8671,0,2014-09-23 02:36:40,3,There’s something fishy family business...
8672,1,2014-09-23 02:36:40,3,"Customers demand interactions brand contextual, consistent relevant."
8673,2,2014-09-23 02:36:40,3,"""The modular data divided insight panels, analysts customize view"""
8674,4,2014-09-23 02:36:40,2,Did know? #SAP #HANA #Cloud Platform transform & deliver gen biz results. i_kHANAhttp://
8675,2,2014-09-22 23:50:00,4,Cloud & mobile key effectively managing workforce increasingly reliant contingent/SOW workers
8676,0,2014-09-22 23:50:00,9,"The Internet Home, Fashion, Traffic, more. What's next? HowellsRichard shares #IoT #M2M"
8677,1,2014-09-22 21:03:20,3,Will Bay Area Oct. 18-19? #SAPtd Sign InnoJam!
8678,0,2014-09-22 21:03:20,2,"What clean water, leather, officialwcc common? - - Social Media"
8679,0,2014-09-22 18:16:40,6,"#Predictiveanalytics ready organization. Get #data empowerment, how: #ITinsight"
8680,2,2014-09-22 01:36:40,6,"SAP, critical McLarenGroup, providing technical advantage win"
8681,3,2014-09-21 22:50:00,12,Acquire Concur - Concur
8682,5,2014-09-21 03:23:20,20,McLarenGroup chose #SAPHANA Enterprise Cloud #simplify hardware landscapehttp://
8683,6,2014-09-20 21:50:00,12,By 2018 revenue opportunity #Retail Industry #IoT $326B worldwide. details:
8684,7,2014-09-20 21:50:00,20,buying Concur $8.3 billion boost #cloud portfolio computerworlduk
8685,1,2014-09-20 19:03:20,7,"Hear Stuart Birrell, CIO McLarenGroup, discuss Services core investment #cloudhttp://"
8686,3,2014-09-20 02:23:20,5,"What BW say SAP's latest acquisition #businesstravel #expensemanagement giant, Concur:"
8687,10,2014-09-20 02:23:20,34,"CEO BillRMcDermott latest acquisition Concur, largest history #cloud industry"
8688,2,2014-09-19 23:36:40,4,What #Retail innovations #IoT? out:
8689,1,2014-09-19 20:50:00,3,#DataGeek III - Thrones Data - go & #SABOUC. incl athttp://
8690,0,2014-09-19 20:50:00,5,The risk #mobile wallet? #ApplePay making safer Networked Economyhttp://
8691,0,2014-09-19 18:03:20,5,Discover priorities build successful #IoT strategy #retail.
8692,11,2014-09-19 06:56:40,22,Did 80% customers using One less 50 users?
8693,3,2014-09-19 01:23:20,5,"In report, TheEIU delves role #supplychain managers play Future"
8694,1,2014-09-19 01:23:20,5,"""Good salespeople already creating connection client essential success."" jbecher -"
8695,2,2014-09-19 01:23:20,8,"Cash, credit, #ApplePay? How payment options shift future -"
8696,1,2014-09-18 22:36:40,3,Engaging in-store experiences result higher sales volume revenue #cpg companies. Strategies: #SAPCP
8697,3,2014-09-18 22:36:40,6,aims simplify #bigdata information management capabilities -
8698,1,2014-09-18 22:36:40,3,.@Shell accelerating transition #cloud -
8699,0,2014-09-18 19:50:00,0,"Redrock ""nimble"" thanks One -"
8700,0,2014-09-18 19:50:00,5,9 things consider you're collaborating #businessnetwork Networked Economyhttp://
8701,1,2014-09-18 19:50:00,4,How 4th industrial revolution affect business? -
8702,12,2014-09-18 17:03:20,19,What #workforce really want? -->
8703,2,2014-09-18 03:10:00,7,What second-stringers? #100whatifs #
8704,462,2014-09-18 00:23:20,240,What Airbnb Uber common? They're part Networked Economy #IoThttp://
8705,10,2014-09-18 00:23:20,14,"taking lead IBM & opened 6-year high school NYC, B-TECH -"
8706,0,2014-09-17 21:36:40,7,Simplicity vs Simplemindedness. Do difference?
8707,0,2014-09-17 21:36:40,4,Get #BI hands without sacrificing #ITsecurity. More here: #InnovateIT
8708,0,2014-09-17 18:50:00,0,Soft #marketing metrics gone. The modern marketer uses #data driven insights #crm siansmithUK
8709,6,2014-09-17 18:50:00,11,.@Sagem improves safety faster reporting #SAPHANA
8710,1,2014-09-17 02:10:00,10,What workforce really want? -
8711,4,2014-09-17 02:10:00,9,Top 10 reasons deliver comes data visualization -
8712,2,2014-09-16 23:23:20,1,#SAP wins biz leadership #innovation award Ventanaresearch #VRTIA14 #VRSummit14
8713,4,2014-09-16 23:23:20,2,What second-stringer stole show? #100whatifs #
8714,1,2014-09-16 23:23:20,8,Get integrated view amazing things #SAPtd Las Vegas!
8715,0,2014-09-16 20:36:40,0,Create view customer #bigdata #crm perfect #custx - essential tool #marketing.
8716,2,2014-09-16 20:36:40,7,#Cloud social collaboration tools flattening traditional corporate command & control hierarchies:
8717,2,2014-09-16 06:43:20,0,Financial services perspectives role real impact #cloud. Ovum survey details:
8718,4,2014-09-16 03:56:40,8,Will #ApplePay succeed others failed? -
8719,1,2014-09-16 03:56:40,3,There cookie-cutter approach leadership jbecher -
8720,2,2014-09-16 03:56:40,5,#SupportYourTeam Solheim Cup Fan app! -
8721,4,2014-09-16 01:10:00,12,"Five #millennial myths ""debunked"" -"
8722,0,2014-09-16 01:10:00,3,judgejrc For & date information #powerbuilder please visit -
8723,3,2014-09-16 01:10:00,11,going accelerate growth & innovation Africa large investment 2020 -
8724,0,2014-09-16 01:10:00,0,GoharIqbal15 For information available beginner level jobs please visit - Best luck search!
8725,1,2014-09-16 01:10:00,0,inqpot For job openings please visit Best luck search!
8726,3,2014-09-15 22:23:20,2,The surprising shopping disruption you're probably thinking -
8727,7,2014-09-15 22:23:20,8,Join us New York next month discuss finance risk integration #SAPFSForum
8728,3,2014-09-15 22:23:20,11,"""The gender gap technology's deep-rooted challenges."" - SarahHarvey23http://"
8729,0,2014-09-15 22:23:20,0,The customer driving dialogue. #Marketing must #bigdata drive insights drive #custx
8730,2,2014-09-15 19:36:40,6,InnoJam USA place Palo Alto #SAPtd Las Vegas! details #IoT themed pre-conference event
8731,0,2014-09-15 19:36:40,1,The SolheimCup2015 Charity Event start Join SAPSports & #SupportYourTeam Heidelberg & St.Leon-Rot -
8732,1,2014-09-15 19:36:40,0,Have fun #SABOUC & win Boombotix BoomBot2 entering SAPAnalytics photo tweet contest
8733,4,2014-09-14 21:23:20,8,"#IT needs data accuracy, analytics help, less manage. Simplification key: #InnovateIT"
8734,1,2014-09-13 03:43:20,3,Explore possibilities opened SAP's technologies platforms #SAPtd.
8735,0,2014-09-13 00:56:40,3,Consumer Insight 365 Mobile Service Wins Award Innovation CTIA E-Tech:
8736,4,2014-09-12 22:10:00,3,Are #banking systems simply complex allow needed flexibility agility?
8737,3,2014-09-12 22:10:00,2,Inject results simplicity #marketing #finance activities platform: #InnovateIThttp://
8738,5,2014-09-12 22:10:00,7,Top 5 wearable techs haven't heard yet: #IoT #Wearables
8739,19,2014-09-12 22:10:00,11,How life transformed Networked Economy? TechReview
8740,1,2014-09-12 22:10:00,6,In ways #HR role change? look #FutureOfWork #FutureOfBiz #Tchat #HCM
8741,2,2014-09-12 19:23:20,7,Heard “The things certain death taxes?” Add ‘disruption’ mix
8742,5,2014-09-12 08:16:40,7,#100whatifs: What corporate culture longer existed?
8743,5,2014-09-12 05:30:00,7,Can #NetworkedEconomy turn something like running enhanced exp? Yes! #IoT #wearabletech
8744,1,2014-09-12 02:43:20,7,Why going #mobile important? -
8745,2,2014-09-11 23:56:40,4,Which upcoming trends think improve #UserExperience? Join conversation: #SAPux
8746,4,2014-09-11 23:56:40,10,Wearables Work: Launches Augmented Reality #Apps. Register #ASUG Session:
8747,59,2014-09-11 23:56:40,42,#100whatifs: What #corporate culture longer existed? #FutureofWorkhttp://
8748,4,2014-09-11 23:56:40,6,bridging learning gap -
8749,0,2014-09-11 21:10:00,4,".@SAPCloud CMO tminahan says convergence #cloud, social + mobile redefining modern workforce"
8750,0,2014-09-11 21:10:00,0,DSWzonepicktick SAPhightech If you're interested finding job please visit -
8751,1,2014-09-11 21:10:00,4,"How fix #employee performance? Try continuous learning, 5 tips #FutureofEnterprise #HCMhttp://"
8752,1,2014-09-11 18:23:20,3,This Sunday 49ers play first official homegame Levi's Stadium -
8753,2,2014-09-11 18:23:20,7,How ready workforce 2020? -
8754,4,2014-09-11 04:30:00,5,#100whatifs: What #mobile network channel charity across globe?
8755,3,2014-09-11 04:30:00,6,"""But least [customers] really might missing."" -Hasso Plattner #SAPHANA #FAQ:"
8756,1,2014-09-11 01:43:20,3,What football rules never changed? #100WhatIfs #
8757,3,2014-09-11 01:43:20,12,"""We want S stand 'simple,'"" - Jonathan Becher, CMOhttp://"
8758,0,2014-09-10 22:56:40,0,Is Networked Economy next revolution? Share thoughts: #IoT #M2M
8759,0,2014-09-10 22:56:40,1,Tune #SuperMobility 10 min hear BillRMcDermott marshallfaulk present morning's keynote -
8760,4,2014-09-10 22:56:40,12,Is IT man’s world? Here’s proof women takes: #FutureofWork #WomeninBusiness
8761,0,2014-09-10 20:10:00,4,Was Einstein Wrong? The battle complexity.
8762,2,2014-09-10 20:10:00,3,Today #SuperMobility: keynote CEO BillRMcDermott + smart vending demo #IoT
8763,8,2014-09-10 20:10:00,7,What makes leader org? 2 skillsets #FutureOfWork #FutureEnterprise #FutureofBizhttp://
8764,2,2014-09-10 06:16:40,4,HANA Cloud Platform #SAPtd Las Vegas - Not missed!
8765,1,2014-09-10 06:16:40,4,What fantasy football didn’t exist? #100WhatIfs #
8766,2,2014-09-10 03:30:00,9,#100whatifs: What games could solve world's problems?
8767,0,2014-09-10 03:30:00,0,The 30th reason attend #SuperMobility week #SCN SAPCommNet SAPCommnet
8768,2,2014-09-10 03:30:00,1,"Hear BillRMcDermott #mobile keynote #SuperMobilityWeek 9/10 9-10am, topics around #FutureofWork"
8769,2,2014-09-10 03:30:00,6,What future #banking looks nothing like present?
8770,1,2014-09-10 00:43:20,4,"""Natural team leaders adventuresome collaborative"" -"
8771,0,2014-09-10 00:43:20,0,inner content #genius! Live #CMWorld Presents ToddWheatland 415pm  Booth 14
8772,1,2014-09-10 00:43:20,2,[Video] How smart vending get? smart vending machine #SuperMobility
8773,1,2014-09-10 00:43:20,1,Time reconsider #millennials- they're different you! #sconnect 2014 cc meghanmbiro
8774,4,2014-09-09 21:56:40,3,helpful #ABAP editor tips:
8775,1,2014-09-09 21:56:40,2,hosted 2013 Digital Girl Award finalists last week -
8776,1,2014-09-09 21:56:40,4,"SAP's jbecher shares ""Unwritten Rules Management"" -"
8777,5,2014-09-09 19:10:00,6,Mobile payment Google Glass Pebble's Smartwatch -
8778,1,2014-09-09 19:10:00,3,The Dashboard Warriors support jfftweets. Vote dashboard #SABOUC
8779,1,2014-09-09 05:16:40,0,vlvl #SCN working I didn't receive notice went earlier morning. Still issues?
8780,2,2014-09-09 02:30:00,4,#100whatifs: What #retailers knew everything you?
8781,9,2014-09-08 23:43:20,9,"From rocket manufacturing launch, supports ULA's mission critical operations."
8782,0,2014-09-08 23:43:20,2,How #wearabletech enhance health? More thezhu #Internetofthings
8783,0,2014-09-08 23:43:20,0,aalfal For information courses area please visit -
8784,1,2014-09-08 23:43:20,4,Looking forward BillRMcDermott keynote September 10 #SuperMobility
8785,1,2014-09-08 20:56:40,0,What players never got injured? #100whatifs #
8786,2,2014-09-08 20:56:40,4,39% #cpg invested mobile app platform 30% evaluating adoption. more: #SAPCP
8787,3,2014-09-08 20:56:40,9,The Innovation Lab always churning impressive inventions. Here's latest:
8788,1,2014-09-08 09:50:00,5,One additional reason attend #SuperMobility week real #mobile innovation
8789,2,2014-09-08 07:03:20,10,Is smart vending future? #SuperMobility
8790,52,2014-09-08 01:30:00,33,#100whatifs: What could support child's dream across globe?
8791,2,2014-09-08 01:30:00,8,Hidden #supplychain risk leave vulnerable disruption—or worse. How find mitigate risk:
8792,3,2014-09-07 22:43:20,12,What could predict Super Bowl? #100whatifs #
8793,0,2014-09-07 22:43:20,0,DemoJam submissions due Wednesday! Show something solves real problem win 2 passes #SAPtd 2014
8794,5,2014-09-07 00:30:00,14,#100whatifs: What degree didn't define value company?
8795,1,2014-09-06 21:43:20,4,What Airbnb Uber common? Both examples disruptive #NetworkedEconomy
8796,1,2014-09-06 21:43:20,8,Don't miss BillRMcDermott keynote #mobile masses #SuperMobility September 10th
8797,2,2014-09-05 23:30:00,6,"#100whatifs: What could virtually connect anyone, anywhere, time?"
8798,1,2014-09-05 23:30:00,5,Heard “The things certain death taxes?” Add ‘disruption’ Networked Economy #IoT
8799,1,2014-09-05 20:43:20,2,"Manik Narayan Saha, #CIO Asia Pacific Japan SAP, shares #IT predictions #ITandMe"
8800,4,2014-09-05 20:43:20,4,Are attending #SuperMobility? Meet vending machine future booth 4414 [Video] #IoT
8801,2,2014-09-05 20:43:20,2,Sales execution mobile apps priority #cpg professionals. why: #SAPCP
8802,3,2014-09-05 12:23:20,3,Thousands #devs professionals attending #SAPtd Berlin – you? Nov
8803,5,2014-09-05 06:50:00,2,Going TechEd && d-code 2014? Get #SCN badge else going #SAPtd:
8804,2,2014-09-05 06:50:00,5,#Mobile helping Buenos Aires tackle rapid urbanization -
8805,6,2014-09-05 04:03:20,9,"Today announced opening Technology Early College High ""BTECH"" -"
8806,5,2014-09-05 04:03:20,8,What season’s predictions wrong? #100whatifs #
8807,2,2014-09-05 04:03:20,6,Top 5 apps keep eye September -
8808,3,2014-09-05 01:16:40,4,67% #cpg invested mobile device management solution. More: #SAPCP
8809,5,2014-09-05 01:16:40,11,#100whatifs: What didn't bosses?
8810,3,2014-09-05 01:16:40,1,[Video] Come smart vending display #SuperMobility #IoT
8811,2,2014-09-04 22:30:00,5,What fantasy football? #100whatifs #
8812,2,2014-09-04 22:30:00,4,"Access developer trial versions #SAPHCP, UI5, #SAPtd Developer Garage"
8813,2,2014-09-04 22:30:00,4,"#ITandMe interview maniksaha, #CIO Asia Pacific Japan"
8814,24,2014-09-04 19:43:20,25,How award winning orgs increase #employee productivity #workforce capacity? #FutureofWork pollylabarrehttp://
8815,1,2014-09-04 19:43:20,1,Strategies achieve in-store execution success #cpg companies. More IDC: #SAPCPhttp://
8816,1,2014-09-04 00:16:40,2,500+ hands-on workshops & demo-rich lectures. Join us #SAPtd Las Vegas
8817,2,2014-09-04 00:16:40,1,"[Video] An innovative mobile approach uniquely inspired online dating, bridging gap job seekers &"
8818,1,2014-09-04 00:16:40,3,"[Slides] If embrace [IT] full potential, radically improve work..."
8819,7,2014-09-04 00:16:40,5,Introduction software development #SAP #HANA - Part I:
8820,3,2014-09-03 21:30:00,7,From test-driving #tech bringing people together. Hear it’s like #CIO #ITandMe
8821,2,2014-09-03 21:30:00,0,Looking forward keynote BillRMcDermott #SuperMobility
8822,5,2014-09-03 21:30:00,5,#100whatifs: What aid poor could delivered instantaneously without strings?
8823,0,2014-09-03 18:43:20,5,Automate invoicing get paid faster - Charles Seafoods reduced late payments 80% #AribaNetwork
8824,0,2014-09-03 18:43:20,7,"[Video] enables African businesses governments sizes grow, scale globalize..."
8825,3,2014-09-03 18:43:20,4,Begin #mobile journey simple guide:
8826,0,2014-09-03 15:56:40,5,Be True Your School HANA:
8827,3,2014-09-03 07:36:40,2,#SuperMobility attendees: Stop booth 4414 vending machine future #IoT
8828,3,2014-09-03 04:50:00,4,upload large files NetWeaver Java:
8829,2,2014-09-03 04:50:00,5,#cpg manufacturers real-time Insights Improve retail execution: #SAPCPhttp://
8830,7,2014-09-03 04:50:00,16,USAToday cover says - SAP’s Goal: #RunSimple! jswartz BillRMcDermott -
8831,5,2014-09-03 02:03:20,8,Completed Introduction #SAP #HANA #Cloud Platform? Next Steps #SAPHCP -
8832,4,2014-09-03 02:03:20,3,Unleash power #HANA #ABAP Custom Code:
8833,1,2014-09-02 23:16:40,0,"Oil water mix, comes saving lives -"
8834,0,2014-09-02 23:16:40,1,3 weeks #SABOUC & Keeping Things Simple keynote w/ nstevenlucas - plan agenda
8835,1,2014-09-02 23:16:40,2,5 start-ups watch -
8836,8,2014-09-02 23:16:40,12,What ariba network -
8837,4,2014-09-02 20:30:00,5,[Video] parking spot #connectedcars The Networked Economy makes reality #IoT
8838,1,2014-09-02 20:30:00,1,Don’t miss #ITandMe interview #CIO Asia Pacific Japan SAP.
8839,5,2014-09-02 20:30:00,7,"#100whatifs: What ""doctor"" collaboration specialists across globe?"
8840,2,2014-09-02 17:43:20,4,Spirit AeroSystems broke away spreadsheets. Can same? #HANAStory
8841,6,2014-09-01 22:16:40,6,it’s like #CIO. #ITandMe interview maniksaha
8842,0,2014-09-01 22:16:40,2,New #sconnect session! Workforce 2020: Building Strategic Workforce Future w angler jacobm mikeettling
8843,5,2014-09-01 19:30:00,11,#100whatifs: What could order shoes made custom foot?
8844,1,2014-08-31 21:16:40,4,"It's transform organizations work- w PeterGSheahan #sconnect, Sept 9-11 Las Vegas"
8845,2,2014-08-31 18:30:00,8,#100whatifs: What universe next fuel source?
8846,3,2014-08-30 20:16:40,4,"""When learning part every step career lattice.” Talk #futureofwork #sconnect"
8847,5,2014-08-30 17:30:00,12,#100whatifs: What online orders delivered 30 minutes?
8848,2,2014-08-30 09:10:00,11,#100whatifs: What identity driven biometrics?
8849,1,2014-08-30 00:50:00,3,The #ALSicebucketchallenge brings side leaders employees don’t often anymore Biz_Innovations
8850,0,2014-08-30 00:50:00,0,_enjoyjazz working improve future #festival experiences
8851,4,2014-08-29 22:03:20,1,"A recap The Future Hardlines #Retail Retail Industry Principal, Gerry Yeo #GoogleHangouthttp://"
8852,2,2014-08-29 22:03:20,7,#HR Experts Preview SuccessConnect 2014 mettling #sconnect
8853,4,2014-08-29 22:03:20,6,Discover #IT influences lives shape futures #inspirational #ITandMe
8854,2,2014-08-29 22:03:20,2,"""Challenge convention around employees & managers lead"" Join jacobm  #sconnect"
8855,0,2014-08-29 22:03:20,3,How PitBarrelCooker win simple #innovation?
8856,5,2014-08-29 22:03:20,5,Cut car maintenance cost w/ lines code? That's reality #InternetOfThings
8857,1,2014-08-29 19:16:40,3,One largest challenges #CP inventory management. How overcome?
8858,0,2014-08-29 16:30:00,2,Join SAP's Bernd Leukert #SAPtd Berlin
8859,7,2014-08-29 08:10:00,11,#100whatifs: What house knew eactly happening it?
8860,1,2014-08-29 05:23:20,3,"ASUG seminars #SAPtd pre-conference cover ABAP, Fiori, #UI5, more. full list"
8861,2,2014-08-29 02:36:40,5,"""Where multiple generations seamlessly collaborate.” Talk future #sconnect"
8862,3,2014-08-29 02:36:40,5,[Video] How smart vending get? smart vending machine #SuperMobility
8863,2,2014-08-28 23:50:00,2,How #bigdata like tobacco -
8864,3,2014-08-28 23:50:00,4,Can #technology small midsize #retail grow? out:
8865,1,2014-08-28 21:03:20,3,I everybody understands #IT likes it. But it’s us. #ITandMe
8866,4,2014-08-28 21:03:20,5,Let's get digital! Employees going working connecting whenever & wherever -
8867,2,2014-08-28 21:03:20,8,"Dissecting term #cloud, really mean? -"
8868,2,2014-08-28 21:03:20,6,"Sign 'Next steps #HANA #Cloud Platform' online free course & #HTML5 apps, web APIs:"
8869,6,2014-08-28 18:16:40,4,6 steps leaders must follow everyday order #RunSimple -
8870,7,2014-08-28 07:10:00,10,#100whatifs: What education driven technology?
8871,6,2014-08-28 04:23:20,6,How #virtualcurrency affect modern #retail experience?
8872,5,2014-08-28 01:36:40,5,Celebrate #SAPtd DemoJam's 10th Anniversary
8873,0,2014-08-28 01:36:40,8,From fashion financial services: #bigdata transforming businesses?
8874,0,2014-08-27 22:50:00,2,Collegiate Licensing Company Uses HANA Power Its College Colors Day Campaignhttp://
8875,2,2014-08-27 22:50:00,0,"#IT touches lives ways don’t realize. Now, it’s reveal true story #ITandMe"
8876,4,2014-08-27 20:03:20,2,Begin #mobile journey easy guide SAP:
8877,3,2014-08-27 20:03:20,1,examples small midsize #CP thriving managing #supply chain:
8878,175,2014-08-27 20:03:20,158,Thanks #workforce changing. What Future Work look like? latest trends -
8879,8,2014-08-27 06:10:00,7,"#100whatifs: What mobile told you've eaten enough, rather stomach?"
8880,4,2014-08-27 03:23:20,2,What leaders #icebucketchallenge? -
8881,4,2014-08-27 03:23:20,5,What trends minds #retailers? -
8882,4,2014-08-27 03:23:20,14,oil water mix save lives Africa #WaterCrisis #
8883,1,2014-08-27 00:36:40,11,“The future bright preparing today” #sconnect 2014
8884,1,2014-08-27 00:36:40,4,Saving lives #IoT -
8885,0,2014-08-27 00:36:40,3,Fighting wind #SAPHANA SAPsports
8886,3,2014-08-26 21:50:00,7,A happy #workforce productive workforce. How apply org Future Work? -
8887,1,2014-08-26 21:50:00,0,[Blog] Catching #Retail’s Next Wave #Disruption
8888,0,2014-08-26 21:50:00,10,"IT helps build relationships, inspire thinking even save lives. We owe IT lot. more: #ITandMe"
8889,1,2014-08-26 19:03:20,2,#SAPHANA power college colors campaign -
8890,2,2014-08-26 19:03:20,5,"Real Time GPS Tracker using #HANA XS, #SAPUI5, Cordova Geolocation Plugin OData:"
8891,5,2014-08-26 05:10:00,6,#100whatifs: What could affect price products?
8892,1,2014-08-26 05:10:00,4,Enterprise Mobility: Where Start:
8893,10,2014-08-26 05:10:00,20,Smart boxes changing global shipping #SupplyChain #
8894,2,2014-08-26 05:10:00,4,"What manufacturing processes future look like, defining features?:"
8895,0,2014-08-26 02:23:20,0,chubbychuks For helpful insight & info #ABAP please visit SAPCommNet -
8896,1,2014-08-25 23:36:40,2,#SABOUC 4 weeks away. Start planning onsite agenda
8897,0,2014-08-25 23:36:40,5,"Join Retail Industry Principal, Randy Evins, #GoogleHangout 3pm EST -->"
8898,1,2014-08-25 23:36:40,2,"Often shadows, sometimes spotlight. #ITandMe here:"
8899,1,2014-08-25 20:50:00,7,Why #retailers struggling deliver better #cx? New blog davidtrites
8900,11,2014-08-25 18:03:20,10,It's fact: people hate performance reviews...until now. #Kawasaki #HR
8901,3,2014-08-25 04:10:00,12,#100whatifs: What cars could talk another?
8902,8,2014-08-24 03:10:00,17,#100whatifs: What libraries actually centers creativity innovation?
8903,2,2014-08-24 03:10:00,0,How ATB Financial serves customers better responds regulations effectively:
8904,1,2014-08-23 02:10:00,9,#Banks modern deposit processing solutions reduced market products 50-80%. Blog:
8905,7,2014-08-23 02:10:00,11,"If #predictiveanalytics isn't radar, might falling behind: #BigData #ITinsight"
8906,0,2014-08-23 02:10:00,0,"Issues related data quality, volume, variety, silos major sources compliance headaches #banks."
8907,0,2014-08-23 02:10:00,2,What going talk #SIBOS? Chris_Skinner provides preview:
8908,3,2014-08-23 02:10:00,8,#100whatifs: What jewelry could predict heart attack?
8909,3,2014-08-23 02:10:00,1,How world-renowned #aerospaceengineer approach #tennis?
8910,2,2014-08-22 23:23:20,1,Should update app #Android L?
8911,1,2014-08-22 20:36:40,3,Hear stories today’s #technology told people
8912,5,2014-08-22 20:36:40,8,How TELUS engagement increase 53% 83% 6 yrs? Apply pervasive learning #FutureOfWork #tchathttp://
8913,3,2014-08-22 20:36:40,3,10 reasons developers miss TechEd && d-code #IoT
8914,4,2014-08-22 06:43:20,8,"In #networkedeconomy, collaboration option. It’s key driving transformation"
8915,1,2014-08-22 03:56:40,8,“Simplicity ultimate sophistication” Was da Vinci talking supplier relationship management? #SupplyChain
8916,2,2014-08-22 03:56:40,5,A happy workforce productive #workforce. How achieve this? #FutureOfWork -
8917,9,2014-08-22 01:10:00,11,Only 24% turn #data revenue generator. Don’t included 76%: #ITinsight #BI
8918,1,2014-08-22 01:10:00,9,#100whatifs: What physical banks?
8919,2,2014-08-21 22:23:20,3,Join #SAP Intel VMware experts #VMworld Booth 1641 get #HANA questions answered Aug 24-28:
8920,1,2014-08-21 22:23:20,3,"Get latest #IT thinking, challenges success stories #ITandMe. Go"
8921,3,2014-08-21 22:23:20,7,"announced ""seven-year plan up-skill local African talent & drive sustainable innovation & growth Africa"""
8922,201,2014-08-21 19:36:40,128,How Networked Economy affecting personal life? Latest blogs + articles #InternetOfThings -
8923,17,2014-08-21 19:36:40,19,"FCBayernEN teaming fans ""feel like they're part club"" -"
8924,3,2014-08-21 19:36:40,9,[VIDEO] The power data. look helping WTA prepare perfection -
8925,2,2014-08-21 16:50:00,15,How #cloud #procurement process effective Networked Economy? -
8926,1,2014-08-21 14:03:20,4,Planning attend TechEd && d-code Berlin? Get discount €100 promo code: #SAPtd
8927,2,2014-08-21 02:56:40,8,What would life like without #cloud?
8928,8,2014-08-21 00:10:00,7,"Do favorite guru? they'll presenting #SAPtd Las Vegas, Oct 20-24"
8929,3,2014-08-21 00:10:00,10,#100whatifs: What physical stores?
8930,3,2014-08-21 00:10:00,6,.@TDWI reports 73% businesses #predictiveanalytics #BigData. more: #IT #ITinsight
8931,0,2014-08-20 21:23:20,3,impact #IT individuals’ lives #ITandMe. Visit
8932,0,2014-08-20 04:43:20,10,#DataManagement cost 40% higher without integrated #GRC process. More following infographichttp://
8933,7,2014-08-20 01:56:40,31,"& Bayern Munich, find big data simplifying game even Germany's reigning champions: #FCB"
8934,1,2014-08-20 01:56:40,9,"The world full #innovative, inspiring, #ITandMe stories. Hear"
8935,5,2014-08-19 23:10:00,13,Playing WhatsApp #HANA #Cloud Platform:
8936,0,2014-08-19 23:10:00,13,#100whatifs: What cancer predictable symptoms occur?
8937,2,2014-08-19 23:10:00,3,Where now? Demo Jam winners look back & ahead #SAPtd
8938,4,2014-08-19 23:10:00,3,Mind blowing. Thought provoking. Eye opening. #ExperienceSAP ready now. Discover morehttp:// …
8939,4,2014-08-19 20:23:20,4,[Video] Only 33% top-down decision makers view #data critical decision making #analytics #ITinsight
8940,4,2014-08-19 20:23:20,14,"""What couldn't before?"" Why Internet Things bringing change -"
8941,3,2014-08-19 17:36:40,14,Two global champions SAP & FCBayern forces -
8942,18,2014-08-19 17:36:40,17,".@SAP helped Germany lift trophy summer, they'll helping country's winningest club team"
8943,2,2014-08-19 03:43:20,6,Been there; done that. #Predictiveanalytics lets what’s coming next: #ITinsight #BigData
8944,5,2014-08-19 03:43:20,11,Rig operators get data directly drill HANA #
8945,1,2014-08-19 00:56:40,0,Friday 8/22 last get negotiated room rate omnihotels room #SABOUC
8946,6,2014-08-19 00:56:40,7,Discover #IT shaping lives transforming businesses. Visit
8947,2,2014-08-19 00:56:40,5,"Partnership among IT, Procurement + HR key successful contingent workforce mgmt. What else made list?"
8948,1,2014-08-18 22:10:00,7,#100whatifs: What surgeons trained virtual reality?
8949,9,2014-08-18 19:23:20,12,Why orgs give back community? #CSR initiatives improve #employee happiness #FutureOfWork -
8950,1,2014-08-18 19:23:20,4,"Reduce churn, boost revenue, build better customer insight. how: #predictiveanalytics #ITinsight"
8951,8,2014-08-17 21:10:00,7,#100whatifs: What could keep personal information private?
8952,5,2014-08-16 20:10:00,13,#100whatifs: What never met co-workers face-to-face?
8953,1,2014-08-16 00:43:20,4,Curious future #grocery? Join brilliant Randy Evins 8/18: #
8954,1,2014-08-16 00:43:20,1,Do DNA Growth #Marketer? #slideshare:
8955,4,2014-08-15 21:56:40,4,Stimulating. Inspiring. Motivating. Mind blowing. How would describe #ExperienceSAP? Join conversation
8956,6,2014-08-15 21:56:40,11,What leaders #RobinWilliams Biz_Innovations
8957,2,2014-08-15 19:10:00,2,[Infographic] How bring #data darkness: #dataviz #ITinsight
8958,6,2014-08-15 19:10:00,10,#100whatifs: What education provided virtually?
8959,2,2014-08-15 13:36:40,2,Hack pitch prototype solution Agricultural Industry #SAPtd Berlin #IoT
8960,4,2014-08-15 08:03:20,2,#100whatifs: What could put face bar chocolate?
8961,3,2014-08-15 02:30:00,9,The innovators challenge status quo -
8962,2,2014-08-15 02:30:00,5,Welcome #predictiveanalytics age. why:
